record_id,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,temperature_c,humidity_pct,soil_ph,rainfall_mm,soil_moisture_pct,organic_matter_pct,sunlight_hours,altitude_m,soil_type,region,state,season,irrigation_method,crop_label
SF-00590,62.50,45.00,52.80,29.60,59.60,6.90,609.90,25.40,2.02,9.70,582.00,red,west,Goa,kharif,drip,cotton
SF-01828,61.10,39.70,73.20,16.10,68.80,5.70,969.50,50.90,2.97,6.50,2403.00,silty_loam,north,Uttar Pradesh,rabi,drip,apple
SF-00019,127.50,40.80,52.20,32.60,97.60,5.90,1965.60,72.10,3.22,6.90,359.00,clay,east,Assam,perennial,canal,rice
SF-00424,141.40,48.50,78.70,22.70,72.00,7.10,1900.60,39.60,2.89,11.60,76.00,black,west,Gujarat,perennial,flood,sugarcane
SF-01288,32.80,51.00,37.20,31.90,57.40,6.90,666.90,34.90,1.68,9.00,443.00,loam,central,Madhya Pradesh,kharif,drip,mungbean
SF-00286,92.80,37.30,43.80,26.20,66.50,7.00,713.50,34.30,2.35,9.50,129.00,sandy_loam,west,Gujarat,kharif,drip,maize
SF-01525,42.00,62.70,55.60,27.40,45.90,6.30,857.50,32.70,1.43,10.60,194.00,loam,west,Maharashtra,zaid,sprinkler,groundnut
SF-00429,121.30,42.80,89.50,27.70,73.30,7.20,1964.70,73.80,2.74,9.70,335.00,black,south,Telangana,perennial,flood,sugarcane
SF-01453,44.40,40.70,37.50,26.90,50.40,7.40,1046.50,22.90,2.48,11.10,292.00,red,coastal,Kerala,kharif,drip,groundnut
SF-00940,36.50,46.50,48.50,26.30,70.80,6.60,725.70,33.30,1.53,8.30,689.00,black,west,Rajasthan,kharif,rainfed,pigeonpea
SF-00032,106.90,54.50,63.40,25.90,79.40,5.80,1846.50,67.80,2.83,8.60,170.00,clay,coastal,Kerala,kharif,canal,rice
SF-00862,42.90,41.80,50.70,25.40,66.00,6.30,1011.20,30.20,1.93,8.50,296.00,black,plateau,Jharkhand,kharif,rainfed,pigeonpea
SF-00910,44.90,54.60,50.00,25.50,64.90,6.60,966.70,31.70,1.94,9.90,190.00,red,south,Tamil Nadu,kharif,drip,pigeonpea
SF-00215,85.50,47.60,59.60,14.10,60.10,6.90,707.70,33.70,2.40,9.50,751.00,alluvial,central,Madhya Pradesh,rabi,sprinkler,wheat
SF-01608,102.10,65.90,106.40,29.40,86.90,6.20,2043.40,73.70,2.44,7.50,372.00,loam,south,Telangana,kharif,flood,banana
SF-00327,79.40,34.10,80.20,22.90,63.20,6.10,867.00,34.20,2.05,10.20,718.00,loam,west,Goa,zaid,canal,maize
SF-00561,74.60,38.50,61.70,23.80,56.10,6.90,799.00,38.00,1.53,11.30,801.00,black,west,Goa,kharif,sprinkler,cotton
SF-01348,40.70,34.50,50.30,24.90,64.30,6.90,716.40,35.00,2.05,9.30,818.00,loam,east,West Bengal,kharif,drip,blackgram
SF-01008,30.60,54.80,38.30,20.60,52.90,6.50,626.50,27.80,2.16,8.60,765.00,loam,central,Madhya Pradesh,kharif,sprinkler,kidneybeans
SF-01490,31.90,44.20,55.10,21.00,44.00,6.70,861.40,27.20,2.24,10.60,338.00,sandy_loam,south,Kerala,kharif,sprinkler,groundnut
SF-00342,66.90,33.40,57.70,24.60,63.00,7.00,676.80,38.50,2.26,9.10,958.00,loam,plateau,Jharkhand,kharif,canal,maize
SF-00630,69.60,53.00,64.40,30.50,84.40,6.20,2332.70,66.50,2.84,8.40,385.00,alluvial,east,Assam,kharif,rainfed,jute
SF-00148,87.40,45.00,54.20,16.70,55.30,7.20,625.40,30.90,2.03,10.60,409.00,loam,north,Haryana,rabi,sprinkler,wheat
SF-00361,121.80,46.30,79.20,25.80,66.80,6.70,1807.90,57.80,3.08,9.30,509.00,alluvial,central,Chhattisgarh,perennial,canal,sugarcane
SF-00084,118.10,45.60,65.80,25.50,84.80,6.30,1878.20,68.50,2.42,7.30,695.00,clay,coastal,Kerala,kharif,flood,rice
SF-00049,113.30,38.50,64.00,27.00,92.10,6.20,2432.20,63.10,2.74,7.70,255.00,alluvial,south,Telangana,perennial,canal,rice
SF-00469,115.20,45.90,72.20,32.40,70.90,6.70,1802.60,65.40,2.61,11.50,421.00,alluvial,coastal,Odisha,perennial,drip,sugarcane
SF-00156,94.70,45.30,51.10,16.00,50.20,6.20,622.80,32.80,1.57,9.50,816.00,silty_loam,central,Chhattisgarh,rabi,canal,wheat
SF-00757,39.10,60.30,46.90,19.00,54.40,7.10,471.70,29.30,2.14,10.20,558.00,black,central,Madhya Pradesh,rabi,rainfed,chickpea
SF-01259,34.60,47.40,56.00,29.10,66.40,6.60,804.90,27.50,1.78,11.30,-22.00,red,south,Kerala,kharif,rainfed,mungbean
SF-01792,84.60,55.50,115.40,17.80,67.70,5.60,790.60,31.70,2.21,8.10,1281.00,sandy_loam,hill,Jammu and Kashmir,rabi,sprinkler,potato
SF-01498,43.70,54.40,57.30,22.40,63.70,6.60,1012.50,19.40,1.85,10.40,71.00,loam,south,Karnataka,kharif,sprinkler,groundnut
SF-01592,110.40,64.80,97.50,29.80,85.20,6.00,1864.70,64.60,3.43,10.00,323.00,black,east,West Bengal,kharif,flood,banana
SF-01569,106.40,66.90,108.90,30.70,84.90,6.10,1561.50,52.90,3.14,9.50,372.00,alluvial,east,Jharkhand,kharif,drip,banana
SF-00501,70.20,33.40,60.80,25.20,40.40,7.30,750.90,28.10,1.41,10.80,786.00,black,west,Gujarat,kharif,sprinkler,cotton
SF-00180,94.10,41.10,58.30,12.50,54.80,7.20,586.00,24.10,2.22,10.20,787.00,silty_loam,plateau,Telangana,rabi,sprinkler,wheat
SF-00988,30.00,44.40,40.20,21.40,45.60,6.30,761.20,31.50,1.75,7.90,584.00,red,central,Chhattisgarh,kharif,sprinkler,kidneybeans
SF-00941,42.20,36.30,40.10,26.60,49.40,7.00,842.20,30.80,2.05,9.70,604.00,black,south,Telangana,kharif,rainfed,pigeonpea
SF-00901,50.30,48.00,31.70,29.70,59.20,6.80,886.40,23.30,2.06,8.60,440.00,loam,central,Chhattisgarh,kharif,drip,pigeonpea
SF-01010,38.70,37.80,38.40,23.00,64.60,6.80,656.00,27.40,1.90,10.10,1243.00,sandy_loam,central,Chhattisgarh,rabi,drip,kidneybeans
SF-01559,51.40,52.20,54.80,25.60,42.10,6.40,743.50,21.90,1.67,10.70,568.00,sandy_loam,coastal,Odisha,zaid,drip,groundnut
SF-00529,56.80,35.80,58.50,23.80,48.10,6.80,763.50,33.30,1.54,11.40,602.00,red,central,Madhya Pradesh,kharif,sprinkler,cotton
SF-00347,89.90,43.20,67.50,20.00,59.20,7.00,1075.40,41.50,2.10,10.00,817.00,red,north,Uttar Pradesh,zaid,drip,maize
SF-01332,39.60,48.20,45.00,29.20,61.30,6.50,720.10,32.40,1.83,9.70,689.00,sandy_loam,coastal,Andhra Pradesh,kharif,drip,blackgram
SF-01881,62.20,47.70,76.30,14.30,61.60,6.60,967.30,30.80,2.28,6.50,2323.00,silty_loam,hill,Uttarakhand,perennial,drip,apple
SF-01193,33.90,49.90,43.60,23.20,53.10,7.30,422.40,21.80,1.37,9.30,435.00,sandy_loam,central,Madhya Pradesh,rabi,sprinkler,lentil
SF-01893,50.60,43.50,67.20,18.10,55.30,6.00,1038.30,46.00,3.27,7.80,2057.00,silty_loam,hill,Himachal Pradesh,rabi,sprinkler,apple
SF-01651,111.50,69.10,111.60,29.50,89.60,6.40,2082.70,53.60,3.72,9.60,-65.00,loam,coastal,Andhra Pradesh,kharif,flood,banana
SF-00602,98.30,40.40,46.10,28.70,86.40,7.00,2096.40,56.30,2.10,9.80,191.00,alluvial,coastal,Andhra Pradesh,kharif,rainfed,jute
SF-01437,41.50,51.20,55.70,28.70,75.50,6.90,507.30,31.70,1.71,9.60,335.00,loam,south,Kerala,kharif,drip,blackgram
SF-00244,90.00,42.00,63.50,23.40,62.80,6.60,952.70,33.60,2.54,9.80,271.00,sandy_loam,central,Chhattisgarh,zaid,drip,maize
SF-00819,39.20,55.00,52.20,22.90,62.50,7.20,513.70,28.90,1.60,8.70,723.00,loam,central,Madhya Pradesh,rabi,sprinkler,chickpea
SF-01834,48.40,39.60,63.80,14.70,68.30,6.30,940.00,42.40,3.73,7.20,1952.00,silty_loam,north,Uttarakhand,perennial,sprinkler,apple
SF-01419,48.40,44.10,22.10,25.30,61.10,6.50,683.20,29.00,1.73,8.80,671.00,loam,east,Odisha,kharif,drip,blackgram
SF-00313,95.60,35.20,57.90,24.80,54.80,6.40,1051.70,41.30,1.86,9.70,563.00,sandy_loam,central,Chhattisgarh,zaid,drip,maize
SF-00436,102.70,44.80,72.00,35.60,78.30,6.50,1618.00,68.60,3.05,10.00,367.00,alluvial,central,Chhattisgarh,perennial,canal,sugarcane
SF-01822,66.40,50.00,82.30,11.70,60.40,6.00,1063.40,44.70,2.73,6.60,2119.00,sandy_loam,hill,Jammu and Kashmir,rabi,drip,apple
SF-01883,58.70,45.10,59.00,14.80,57.40,6.40,1235.80,45.10,3.34,6.60,1594.00,sandy_loam,hill,Jammu and Kashmir,perennial,sprinkler,apple
SF-00309,57.80,37.00,51.70,23.50,70.60,7.00,861.40,37.70,2.54,9.50,395.00,sandy_loam,north,Uttar Pradesh,kharif,drip,maize
SF-00431,112.50,47.50,68.20,32.90,78.00,6.80,1999.30,60.10,3.78,10.10,487.00,loam,central,Chhattisgarh,perennial,flood,sugarcane
SF-00661,109.60,42.80,47.50,33.80,86.60,6.60,2409.00,74.40,3.11,8.10,396.00,silty_loam,east,Bihar,kharif,rainfed,jute
SF-00371,105.00,44.80,71.60,26.10,78.10,6.90,1527.90,67.50,2.69,8.60,440.00,alluvial,south,Telangana,perennial,canal,sugarcane
SF-00567,77.80,26.20,55.40,27.80,54.20,6.70,537.80,28.30,1.52,10.00,702.00,red,south,Kerala,kharif,sprinkler,cotton
SF-01673,121.30,57.70,96.30,29.10,88.00,6.30,1648.70,55.60,2.92,9.70,443.00,loam,south,Andhra Pradesh,perennial,drip,banana
SF-00182,101.00,38.00,40.50,17.80,55.70,6.00,594.20,27.80,2.53,8.40,380.00,silty_loam,plateau,Chhattisgarh,rabi,sprinkler,wheat
SF-01716,85.00,65.70,106.90,15.70,71.30,5.80,726.00,44.00,2.14,8.70,1327.00,silty_loam,hill,Uttarakhand,rabi,drip,potato
SF-00622,84.50,35.80,63.40,26.70,80.40,7.00,2292.20,62.20,2.43,7.90,609.00,alluvial,coastal,Goa,kharif,flood,jute
SF-00766,35.80,41.20,45.90,27.50,51.10,7.00,353.50,30.80,1.73,8.40,369.00,sandy_loam,central,Madhya Pradesh,rabi,rainfed,chickpea
SF-01145,32.60,47.50,46.80,14.50,51.60,7.10,415.40,24.70,1.48,8.70,811.00,loam,north,Haryana,rabi,sprinkler,lentil
SF-01618,112.50,50.70,111.20,32.40,89.90,6.70,2410.40,70.80,3.14,9.40,107.00,alluvial,coastal,Andhra Pradesh,kharif,drip,banana
SF-01768,98.90,65.90,78.50,14.90,72.00,5.80,624.80,44.90,2.44,6.70,1086.00,sandy_loam,hill,Arunachal Pradesh,rabi,sprinkler,potato
SF-01190,33.70,46.40,40.30,19.00,57.30,7.60,338.20,31.30,2.34,8.30,229.00,loam,north,Uttarakhand,rabi,sprinkler,lentil
SF-00297,81.70,35.90,56.80,26.20,64.90,6.50,689.30,44.20,2.20,10.10,798.00,loam,plateau,Telangana,zaid,sprinkler,maize
SF-00844,44.60,35.20,45.50,28.20,61.90,7.30,1129.90,36.30,2.30,9.40,370.00,loam,plateau,Maharashtra,kharif,drip,pigeonpea
SF-00462,112.80,46.80,74.10,32.30,65.80,7.00,1794.90,53.40,1.91,9.90,721.00,loam,west,Goa,perennial,flood,sugarcane
SF-01248,28.00,45.80,47.30,32.70,60.70,6.50,585.40,28.90,2.44,10.00,732.00,sandy_loam,west,Rajasthan,kharif,rainfed,mungbean
SF-01426,36.40,41.20,42.10,29.20,70.60,7.40,736.50,24.70,2.55,8.70,383.00,black,south,Kerala,kharif,drip,blackgram
SF-00378,111.90,43.90,76.50,29.90,65.10,6.20,1906.20,54.90,2.76,10.70,212.00,alluvial,south,Karnataka,kharif,flood,sugarcane
SF-01058,51.90,45.70,54.50,24.20,62.90,7.60,517.20,27.50,1.59,9.50,1134.00,red,west,Maharashtra,rabi,sprinkler,kidneybeans
SF-00106,119.30,54.60,54.50,33.60,87.70,6.60,2056.40,68.60,2.41,7.70,634.00,alluvial,coastal,Andhra Pradesh,kharif,canal,rice
SF-00127,96.90,36.00,55.50,15.60,69.90,6.20,671.20,26.60,1.84,9.60,122.00,alluvial,north,Jammu and Kashmir,rabi,sprinkler,wheat
SF-01085,24.90,48.60,42.40,20.30,47.70,6.40,253.40,36.90,1.91,8.60,837.00,silty_loam,east,West Bengal,rabi,sprinkler,lentil
SF-00772,36.80,51.70,54.00,16.20,44.00,7.20,354.90,28.40,1.45,9.20,547.00,loam,north,Himachal Pradesh,rabi,sprinkler,chickpea
SF-00356,89.40,37.80,48.30,26.60,65.60,6.50,1011.80,34.50,2.01,10.50,817.00,sandy_loam,central,Chhattisgarh,zaid,canal,maize
SF-01556,33.70,49.70,62.60,25.80,65.70,7.20,802.60,29.90,2.23,10.40,364.00,sandy_loam,coastal,Tamil Nadu,zaid,drip,groundnut
SF-00683,107.40,56.70,64.00,27.70,74.40,6.20,2571.10,63.60,2.52,8.90,566.00,silty_loam,coastal,Kerala,kharif,flood,jute
SF-00850,51.80,41.50,52.70,30.10,47.60,6.60,906.70,32.60,2.47,9.40,434.00,loam,central,Chhattisgarh,kharif,rainfed,pigeonpea
SF-01568,112.20,65.20,109.30,24.70,83.50,6.10,1806.30,64.80,2.25,8.70,322.00,alluvial,south,Kerala,kharif,drip,banana
SF-00210,87.80,33.00,65.30,19.40,61.50,7.30,710.10,31.20,1.95,9.20,1568.00,loam,north,Uttarakhand,rabi,canal,wheat
SF-00813,42.80,48.00,52.70,26.30,49.80,7.80,544.30,25.50,1.98,10.60,441.00,black,north,Uttarakhand,rabi,sprinkler,chickpea
SF-00141,82.60,37.00,39.20,19.10,66.90,7.40,480.60,36.30,2.47,9.20,830.00,alluvial,north,Haryana,rabi,canal,wheat
SF-01382,35.80,36.50,37.50,22.50,58.10,7.00,559.30,34.10,2.01,9.20,547.00,loam,south,Karnataka,kharif,drip,blackgram
SF-01284,38.30,45.60,45.20,23.10,69.40,6.60,569.70,41.10,1.97,10.10,595.00,loam,central,Chhattisgarh,kharif,rainfed,mungbean
SF-01160,26.50,52.20,47.90,17.30,47.90,7.30,409.60,16.40,1.93,9.10,1200.00,sandy_loam,east,Jharkhand,rabi,sprinkler,lentil
SF-01896,48.50,43.10,83.60,19.00,58.10,6.10,1093.60,44.90,3.45,7.30,1757.00,sandy_loam,north,Uttarakhand,perennial,drip,apple
SF-01051,47.00,39.30,40.50,22.30,65.40,6.50,779.00,38.00,1.68,9.40,205.00,loam,central,Chhattisgarh,kharif,sprinkler,kidneybeans
SF-00820,38.10,62.90,35.60,24.30,28.90,7.00,653.40,23.60,1.78,10.00,171.00,sandy_loam,central,Chhattisgarh,rabi,rainfed,chickpea
SF-00712,104.10,45.30,62.30,29.20,88.70,7.00,2221.50,65.70,2.79,8.50,305.00,alluvial,east,Bihar,kharif,flood,jute
SF-01311,33.30,50.30,40.60,26.40,60.50,6.40,779.00,34.00,1.89,9.50,460.00,red,plateau,Karnataka,zaid,rainfed,mungbean
SF-01697,70.30,59.50,95.50,16.90,77.40,5.80,777.40,50.50,2.46,7.70,1421.00,silty_loam,north,Haryana,rabi,sprinkler,potato
SF-00789,40.70,42.60,36.10,17.70,66.30,8.20,462.40,22.20,1.24,9.50,641.00,sandy_loam,central,Madhya Pradesh,rabi,rainfed,chickpea
SF-00011,110.40,51.90,81.20,35.30,84.70,5.90,1561.40,71.70,2.16,7.20,298.00,clay,south,Kerala,kharif,flood,rice
SF-01631,101.70,51.30,98.20,33.00,87.90,6.30,2280.20,68.70,3.14,11.20,404.00,black,east,Odisha,perennial,drip,banana
SF-01114,26.10,56.10,33.60,17.70,47.90,6.80,480.70,26.00,1.91,8.00,696.00,loam,north,Jammu and Kashmir,rabi,rainfed,lentil
SF-00283,87.60,35.40,60.80,33.30,59.80,6.70,784.90,36.90,2.71,9.10,481.00,red,west,Maharashtra,kharif,sprinkler,maize
SF-00292,76.60,43.70,48.80,21.10,60.00,6.70,577.00,32.80,2.20,9.20,699.00,red,north,Jammu and Kashmir,zaid,sprinkler,maize
SF-00755,34.70,58.20,46.00,13.90,54.70,6.80,389.60,20.70,1.84,9.40,67.00,loam,north,Haryana,rabi,sprinkler,chickpea
SF-00627,102.40,44.60,63.40,28.60,83.40,6.70,2346.20,75.30,2.29,9.00,255.00,alluvial,east,Assam,kharif,rainfed,jute
SF-00865,43.50,37.80,49.40,25.90,50.10,6.70,783.20,24.50,2.36,9.30,41.00,loam,central,Madhya Pradesh,kharif,drip,pigeonpea
SF-01418,40.50,47.00,41.00,24.60,52.50,6.60,666.10,38.30,1.74,9.80,231.00,black,south,Kerala,kharif,rainfed,blackgram
SF-00130,92.80,35.00,48.70,19.70,50.40,6.80,564.60,33.10,1.87,10.40,948.00,silty_loam,north,Himachal Pradesh,rabi,canal,wheat
SF-01129,39.70,42.40,37.50,13.20,42.40,7.00,426.50,18.30,2.47,8.30,771.00,sandy_loam,central,Madhya Pradesh,rabi,rainfed,lentil
SF-00324,93.00,38.50,51.80,22.20,72.80,5.80,966.40,37.10,2.06,10.60,421.00,red,plateau,Telangana,kharif,sprinkler,maize
SF-01139,25.70,35.90,35.10,14.90,46.60,6.90,304.80,22.40,1.91,7.70,639.00,sandy_loam,north,Punjab,rabi,rainfed,lentil
SF-01183,31.30,47.10,39.80,13.20,39.20,7.30,369.80,17.70,2.02,8.80,714.00,loam,east,Bihar,rabi,rainfed,lentil
SF-00931,41.70,38.40,50.70,30.80,61.10,6.70,884.60,21.50,1.95,9.20,306.00,red,plateau,Telangana,kharif,rainfed,pigeonpea
SF-01791,65.50,51.60,85.90,20.70,72.20,6.10,712.30,42.10,2.38,8.10,1844.00,loam,central,Chhattisgarh,rabi,drip,potato
SF-01487,42.70,55.00,52.30,25.00,55.40,6.00,610.60,23.40,1.49,10.40,634.00,red,plateau,Karnataka,zaid,drip,groundnut
SF-01371,45.20,42.70,56.30,23.10,59.60,7.00,685.90,34.10,1.96,9.40,437.00,black,east,Bihar,kharif,rainfed,blackgram
SF-00696,89.70,54.80,61.90,28.90,90.00,6.60,2422.80,59.60,2.49,9.20,579.00,silty_loam,coastal,Kerala,kharif,flood,jute
SF-00216,102.60,39.00,44.90,15.30,54.30,7.20,751.70,31.70,2.48,10.40,871.00,loam,central,Madhya Pradesh,rabi,sprinkler,wheat
SF-00980,30.30,57.40,44.50,26.70,65.40,6.70,453.10,30.00,2.36,9.50,980.00,sandy_loam,west,Gujarat,rabi,sprinkler,kidneybeans
SF-00159,109.60,37.00,46.70,17.60,59.50,7.10,744.90,33.50,2.16,9.30,818.00,alluvial,plateau,Karnataka,rabi,canal,wheat
SF-00904,43.20,46.50,47.40,28.90,56.90,7.50,1152.20,33.60,2.51,8.50,204.00,loam,plateau,Karnataka,kharif,rainfed,pigeonpea
SF-00635,94.00,50.10,53.50,28.60,86.40,6.80,2574.10,72.80,3.12,8.30,242.00,clay,coastal,Tamil Nadu,kharif,flood,jute
SF-00517,85.70,37.40,49.20,26.80,52.60,6.60,1082.60,44.20,1.90,10.50,230.00,red,west,Goa,kharif,sprinkler,cotton
SF-01518,35.70,51.80,43.10,22.10,52.60,6.90,1048.50,29.10,2.20,10.90,461.00,loam,plateau,Jharkhand,kharif,sprinkler,groundnut
SF-00598,77.00,43.10,55.70,25.80,57.90,7.20,604.60,26.60,0.96,10.90,445.00,black,central,Chhattisgarh,kharif,drip,cotton
SF-00196,105.40,42.90,62.80,17.90,60.80,6.60,874.90,34.90,2.24,8.50,560.00,alluvial,north,Jammu and Kashmir,rabi,sprinkler,wheat
SF-01582,120.20,59.60,110.20,31.00,88.50,6.10,1960.70,64.60,2.35,10.60,875.00,black,east,Jharkhand,perennial,flood,banana
SF-00799,42.90,58.50,43.50,22.10,54.20,6.80,369.20,16.60,1.77,9.70,305.00,sandy_loam,central,Chhattisgarh,rabi,rainfed,chickpea
SF-00411,107.60,39.20,72.20,33.90,76.00,6.70,1582.40,71.00,2.29,9.40,557.00,loam,west,Rajasthan,kharif,flood,sugarcane
SF-00097,103.80,36.40,64.90,30.10,74.30,6.00,1784.70,64.00,2.52,6.20,502.00,alluvial,coastal,Odisha,kharif,flood,rice
SF-00916,51.70,47.90,57.20,26.40,83.50,6.40,834.00,33.80,2.25,9.80,641.00,loam,plateau,Jharkhand,kharif,drip,pigeonpea
SF-00887,42.80,37.20,54.30,26.20,54.80,6.60,932.90,30.20,2.07,9.60,485.00,red,plateau,Chhattisgarh,kharif,drip,pigeonpea
SF-00157,99.20,44.50,44.10,17.50,62.80,7.20,640.10,30.10,1.79,9.80,857.00,loam,central,Chhattisgarh,rabi,sprinkler,wheat
SF-00420,129.00,41.20,71.30,29.70,80.40,6.60,1409.00,63.90,3.05,9.90,526.00,alluvial,central,Chhattisgarh,perennial,flood,sugarcane
SF-01138,30.60,41.60,45.10,16.00,58.80,6.50,421.40,22.60,1.37,8.50,1292.00,loam,hill,Sikkim,rabi,rainfed,lentil
SF-00478,127.40,49.30,70.30,31.40,75.10,6.90,1595.80,72.90,2.44,11.30,415.00,alluvial,coastal,Tamil Nadu,kharif,drip,sugarcane
SF-01844,52.90,45.30,53.20,14.50,74.70,5.70,1183.80,52.60,3.24,6.90,2002.00,loam,north,Himachal Pradesh,rabi,sprinkler,apple
SF-00669,92.10,42.00,66.30,26.60,85.90,7.00,1667.30,74.30,2.06,8.40,180.00,silty_loam,coastal,Andhra Pradesh,kharif,flood,jute
SF-01875,65.80,48.90,78.90,13.70,59.10,5.90,1163.10,46.00,3.38,7.20,2639.00,loam,north,Haryana,perennial,drip,apple
SF-01007,48.20,41.10,34.70,24.20,53.20,6.70,648.60,31.60,2.08,8.90,1060.00,loam,north,Jammu and Kashmir,rabi,drip,kidneybeans
SF-01245,36.10,41.40,59.30,27.40,64.20,6.90,743.20,40.40,1.57,10.00,534.00,loam,west,Gujarat,kharif,drip,mungbean
SF-00448,121.90,33.00,84.00,22.20,80.30,6.50,2062.20,80.10,1.84,10.60,111.00,alluvial,west,Rajasthan,kharif,drip,sugarcane
SF-01334,34.50,48.60,43.20,30.20,66.10,7.20,554.00,37.40,2.04,8.90,907.00,loam,coastal,Andhra Pradesh,kharif,rainfed,blackgram
SF-00179,106.70,40.50,46.10,19.30,51.80,6.80,638.00,40.80,1.88,8.00,947.00,loam,central,Madhya Pradesh,rabi,sprinkler,wheat
SF-00391,137.00,54.80,56.20,26.50,70.80,6.70,1784.90,78.70,2.27,10.20,566.00,alluvial,south,Telangana,kharif,flood,sugarcane
SF-00579,60.80,35.30,60.30,28.70,46.70,7.40,727.90,28.00,1.58,11.20,472.00,red,central,Chhattisgarh,kharif,sprinkler,cotton
SF-00922,44.80,36.80,51.40,27.60,64.60,6.50,901.20,35.80,2.69,10.30,255.00,black,south,Tamil Nadu,kharif,drip,pigeonpea
SF-01643,103.80,56.50,85.80,27.20,85.70,6.20,2526.10,63.70,2.52,8.50,525.00,black,south,Tamil Nadu,kharif,drip,banana
SF-01000,39.90,45.30,55.10,23.40,63.10,7.10,582.00,24.00,1.98,8.60,1045.00,red,hill,Sikkim,rabi,drip,kidneybeans
SF-01583,106.00,59.10,112.10,27.30,80.60,6.10,2027.70,54.60,2.91,9.40,260.00,alluvial,south,Telangana,perennial,drip,banana
SF-01603,92.80,51.80,100.40,30.10,78.20,5.90,1751.00,66.00,2.66,9.60,496.00,loam,east,Jharkhand,kharif,drip,banana
SF-00950,44.40,40.80,38.80,29.80,65.70,6.70,1051.70,30.10,2.26,9.70,463.00,loam,plateau,Maharashtra,kharif,drip,pigeonpea
SF-01275,35.80,47.20,28.30,29.50,51.10,7.20,726.10,30.10,2.06,9.70,776.00,red,central,Madhya Pradesh,kharif,drip,mungbean
SF-00991,44.50,39.40,51.70,22.30,52.80,6.90,481.90,28.20,1.86,8.00,924.00,red,west,Rajasthan,rabi,sprinkler,kidneybeans
SF-00665,90.40,47.50,58.30,25.90,78.00,6.20,2317.40,62.80,2.76,8.60,341.00,clay,east,Assam,kharif,rainfed,jute
SF-00143,83.80,39.60,60.30,18.80,56.80,7.10,529.10,32.70,2.05,9.20,927.00,loam,north,Haryana,rabi,sprinkler,wheat
SF-01919,67.10,27.40,75.90,18.50,62.90,5.80,1215.80,42.00,2.46,8.70,1768.00,silty_loam,hill,Arunachal Pradesh,rabi,drip,apple
SF-01693,70.30,54.30,81.10,16.50,81.70,5.80,727.30,45.50,2.52,7.10,1279.00,silty_loam,north,Uttarakhand,rabi,drip,potato
SF-00422,119.10,49.90,75.50,28.30,70.50,6.80,1716.70,70.60,3.13,10.50,521.00,alluvial,south,Kerala,kharif,flood,sugarcane
SF-00637,77.70,47.80,59.30,30.60,87.90,6.50,1902.20,74.10,2.54,9.10,324.00,clay,coastal,Andhra Pradesh,kharif,rainfed,jute
SF-01351,40.20,45.40,55.40,24.40,62.70,6.80,752.90,22.60,2.20,9.70,58.00,sandy_loam,east,Assam,kharif,rainfed,blackgram
SF-00800,43.40,55.20,39.70,21.90,55.60,7.00,379.80,25.40,1.44,10.20,498.00,black,central,Chhattisgarh,rabi,rainfed,chickpea
SF-01224,25.50,43.90,41.70,31.90,72.10,6.50,802.30,30.00,1.96,10.00,759.00,loam,west,Goa,kharif,rainfed,mungbean
SF-00616,101.80,37.00,65.60,29.90,91.30,6.90,2436.70,73.00,3.00,7.70,332.00,alluvial,east,Odisha,kharif,flood,jute
SF-00295,77.40,32.40,43.20,18.20,54.80,6.90,616.90,31.40,2.80,9.10,680.00,loam,west,Rajasthan,kharif,sprinkler,maize
SF-01670,102.10,59.60,121.60,30.00,86.60,6.10,2036.10,59.80,2.24,9.30,228.00,black,east,Jharkhand,perennial,drip,banana
SF-01826,51.20,38.20,49.90,10.70,62.40,6.50,1196.70,49.00,3.24,8.00,1772.00,sandy_loam,hill,Uttarakhand,perennial,drip,apple
SF-00089,107.40,40.30,59.50,28.90,85.70,6.20,2401.00,76.30,2.39,8.00,722.00,alluvial,coastal,Odisha,perennial,flood,rice
SF-00042,126.60,47.00,59.60,26.10,77.10,5.90,1846.30,69.60,2.64,7.50,272.00,alluvial,coastal,Goa,kharif,flood,rice
SF-01732,81.20,41.80,85.70,20.40,66.40,5.80,638.50,46.90,2.41,6.60,1187.00,sandy_loam,central,Chhattisgarh,rabi,drip,potato
SF-01855,70.50,44.50,57.80,26.20,68.50,6.00,1142.80,48.90,3.56,7.80,2462.00,silty_loam,north,Punjab,rabi,sprinkler,apple
SF-00132,84.30,42.90,43.90,14.70,54.20,6.50,540.40,31.70,1.59,10.00,532.00,silty_loam,central,Chhattisgarh,rabi,sprinkler,wheat
SF-00917,43.70,52.80,33.10,28.30,55.30,7.10,939.60,31.50,1.65,9.50,462.00,red,south,Kerala,kharif,drip,pigeonpea
SF-00905,43.80,34.70,59.60,34.20,70.70,7.30,928.30,26.50,2.02,10.80,427.00,red,central,Madhya Pradesh,kharif,drip,pigeonpea
SF-01028,38.00,37.30,56.10,19.90,59.10,6.60,632.20,24.80,1.24,8.80,284.00,sandy_loam,north,Himachal Pradesh,rabi,drip,kidneybeans
SF-01781,91.40,59.60,90.70,20.50,69.80,5.70,762.50,42.50,2.41,7.80,1841.00,sandy_loam,hill,Jammu and Kashmir,rabi,sprinkler,potato
SF-01442,45.60,50.40,55.70,22.80,59.00,6.20,716.50,18.50,2.01,10.80,476.00,sandy_loam,west,Gujarat,kharif,drip,groundnut
